,JAHR,KT,Status,Inst,Adr,Ort,Typ,Notfalldienst,Infrastruktur1,Infrastruktur2,Infrastruktur3,Infrastruktur4,RWStatus,Akt,SL,WB,AnzStand,SA,RForm,LA,AmbKonsT,Ptage,PtageStatT,PtageStatMST,Aust,AustStatT,AustStatMST,Neug,NeugStatT,NeugStatMST,pAkutPT,Ops,Gebs,CMIb,CMIn,pAuPat,pPatWAU,pAkPat,pPatWAK,pZusVers,pPatLKP,pPatHOK,TeilsP,Leist,FMHKat,PersA,PersAWB,PersP,PersMT,PersS,PersT,StdBelA,StdBelP,PersAFall,PersPFall,PersMTFall,PersSFall,PersTFall,PersAFallMS,PersPFallMS,PersMTFallMS,PersTFallMS,AnzBelA,AnzBelP (nur ab KZP2010),pMRI_AMB,pMRI_STAT,pCT_AMB,pCT_STAT,pANGIO_AMB,pANGIO_STAT,pDIA_AMB,pDIA_STAT,AwBesold,AwInvest,AwSonst,AwT,EtMedL,EtSonst,EtSubv,EtDef,FiErg,EtAmb,AmbKonsA,PtageStatA,PtageStatMSA,AustStatA,AustStatMSA,Betten,BettenStatA,DAD,DADakut,DADStatA,DADStatMSA,DADlong,pBettenBel,pBettenBelStatA,KostAmbA,KostOKPAmbA,KostStatA,KostKVGStatA,AnlKVGStatA,KostZvOKPStatA,AnlZvOKPStatA,KostLangA,AuftragLFA,KostAWLFA,KostWBLFA,KostForLFA,ErlAmbStatLangA,ErlAmbA,ErlOKPAmbA,ErlStatA,ErlKVGStatA,ErlKVGStatVA,ErlZvOKPStatA,ErlZvOKPStatVA,ErlLangA,AmbKonsP,PtageStatP,PtageStatMSP,AustStatP,AustStatMSP,BettenStatP,DADStatP,DADStatMSP,pBettenBelStatP,KostAmbP,KostOKPAmbP,KostStatP,KostKVGStatP,AnlKVGStatP,KostZvOKPStatP,AnlZvOKPStatP,KostLangP,AuftragLFP,KostAWLFP,KostWBLFP,KostForLFP,ErlAmbStatLangP,ErlAmbP,ErlOKPAmbP,ErlStatP,ErlKVGStatP,ErlKVGStatVP,ErlZvOKPStatP,ErlZvOKPStatVP,ErlLangP,AmbKonsR,PtageStatR,PtageStatMSR,AustStatR,AustStatMSR,BettenStatR,DADStatR,DADStatMSR,pBettenBelStatR,KostAmbR,KostOKPAmbR,KostStatR,KostKVGStatR,AnlKVGStatR,KostZvOKPStatR,AnlZvOKPStatR,KostLangR,AuftragLFR,KostAWLFR,KostWBLFR,KostForLFR,ErlAmbStatLangR,ErlAmbR,ErlOKPAmbR,ErlStatR,ErlKVGStatR,ErlKVGStatVR,ErlZvOKPStatR,ErlZvOKPStatVR,ErlLangR,AmbKonsB,PtageStatB,PtageStatMSB,AustStatB,AustStatMSB,BettenStatB,DADStatB,DADStatMSB,pBettenBelStatB,KostAmbB,KostOKPAmbB,KostStatB,KostKVGStatB,AnlKVGStatB,KostZvOKPStatB,AnlZvOKPStatB,KostLangB,AuftragLFB,KostAWLFB,KostWBLFB,KostForLFB,ErlAmbStatLangB,ErlAmbB,ErlOKPAmbB,ErlStatB,ErlKVGStatB,ErlKVGStatVB,ErlZvOKPStatB,ErlZvOKPStatVB,ErlLangB,PTageLang,AustLang,KostLangT
1961,2014,NE,,Hôpital Neuchâtelois HNE,Landeyeux,2046 Fontaines NE,K112,,,,,,,"A, R","NF, IPS","MSt, Arzt, BGs",7.0,"MRI, CT, PET, CC, LB",R4,,,,,136635.0,,,18220.0,,,1421.0,,9.0,5.0,0.915,0.888,,0.79,,3.81,,8.62,96.61,,,,272.17,,893.42,193.33,,2041.31,0.0,0.0,,,,,,1.49,4.9,1.06,11.2,,,,,,,,,,,224270719.0,27692547.0,83175042.0,339172262.0,165312185.0,11773134.0,155925905.0,,556002.0,,,,92977.0,,15922.0,,295.4739726,,,,5.8,,,80.7,95327014.0,86172766.0,183366194.0,157374956.0,13165667.0,19943082.0,1543141.0,1327662.0,0.0,,,,,70826903.0,65476481.0,230458352.0,55432762.0,100.0,13556042.0,100.0,259796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43658.0,,2298.0,136.2575342,,19.0,81.4,6683043.0,5661102.0,43123783.0,39414049.0,3834295.0,3515654.0,386295.0,2106394.0,0.0,,,,,3406767.0,2844971.0,13481963.0,11908356.0,100.0,1432771.0,100.0,1612379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,2014,NE,,GSMN Neuchâtel SA,Faubourg de l'Hôpital 81,2001 Neuchâtel,K123,,,,,,,A,NF,BGs,2.0,,R1,,,,,9761.0,,,1893.0,,,0.0,,4.0,0.0,1.158,1.081,,0.21,,5.33,,15.96,83.51,,,,8.82,,90.86,18.17,,182.88,,,,,,,,0.47,4.8,0.96,9.66,,,,,,,,,,,17774560.0,2698064.0,21654094.0,42182698.0,37523820.0,852329.0,0.0,,-3756550.0,,,,9761.0,,1893.0,,65.63013699,,,,5.2,,,40.7,20560136.0,0.0,22034372.0,16445863.0,680835.0,2444486.0,0.0,0.0,0.0,,,,,17282835.0,0.0,20281483.0,14139458.0,45.0,2327140.0,55.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,2014,NE,,CNP Centre Neuchâtelois de psychiatrie,,2017 Boudry,K211,,,,,,,P,NF,,8.0,,R4,,,,,45098.0,,,1444.0,,,0.0,,0.0,0.0,,,,0.19,,7.01,,0.19,99.81,,,,67.05,,205.69,51.71,,499.99,,,,,,,,4.64,14.24,3.58,34.63,,,,,,,,,,,51570157.0,4521926.0,6831393.0,62923476.0,28379541.0,667012.0,31306307.0,,-2355375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45098.0,,1444.0,187.0,,31.2,88.7,19915896.0,19915896.0,42955453.0,42955453.0,0.0,0.0,0.0,0.0,0.0,,,,,32868715.0,12559410.0,27372535.0,15708521.0,45.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,2014,NE,,Clinique Montbrillant SA,Rue de la Montagne 1,2300 La Chaux_de_Fonds,K231,,,,,,,A,,,1.0,,R1,,,,,1116.0,,,280.0,,,0.0,,3.0,0.0,0.973,0.91,,0.0,,5.36,,62.5,48.93,,,,0.0,,15.54,3.69,,47.53,3818.0,0.0,,,,,,0.0,5.55,1.32,16.98,,,,,,,,,,,3829531.0,1533775.0,8598480.0,13961786.0,13525067.0,437486.0,0.0,,764.0,,,,1116.0,,280.0,,21.17260274,,,,4.0,,,16.8,11420321.0,0.0,2761338.0,83827.0,10492.0,0.0,0.0,0.0,0.0,,,,,10773836.0,0.0,2692518.0,48316.0,100.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,2014,NE,,Clinique de la Tour SA,Rue des Musées 58,2300 La Chaux_de_Fonds,K231,,,,,,,A,,BGs,1.0,,R1,,,,,174.0,,,107.0,,,0.0,,2.0,0.0,0.896,0.734,,0.93,,21.7,,64.49,20.56,,,,0.0,,6.0,4.0,,15.3,1622.0,0.0,,,,,,0.0,5.61,3.74,14.3,,,,,,,,,,,1260646.0,226155.0,2241695.0,3746554.0,3733443.0,3127.0,0.0,,6156.0,,,,174.0,,107.0,,6.142465753,,,,1.6,,,13.9,3081929.0,2908958.0,664244.0,30916.0,3170.0,369133.0,27772.0,0.0,0.0,,,,,2920387.0,2723336.0,832323.0,36655.0,100.0,455679.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,2014,NE,,Maison de naissance Tilia _ Ghezzi_Gacond,Chemin des Valangines 9,2000 Neuchâtel,K232,,,,,,,B,,BGs,1.0,,R3,,,,,85.0,,,57.0,,,25.0,,0.0,1.0,0.403,0.32,,0.0,,10.53,,1.75,100.0,,,,0.0,,0.0,0.0,,0.1,,,,,,,,0.0,0.0,0.0,0.18,,,,,,,,,,,5505.0,35480.0,37728.0,78713.0,0.0,81775.0,0.0,,3062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,,57.0,1.917808219,,1.5,6.7,5914.0,0.0,6185.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,81775.0,0.0,,0.0,,0.0,,,
1967,2014,NW,,Kantonsspital Nidwalden,Ennetmooserstrasse 19,6370 Stans,K122,,,,,,,A,"NF, IPS","MSt, Arzt, BGs",1.0,"MRI, CT",R4,,,,,23786.0,,,4974.0,,,437.0,,4.0,3.0,0.866,0.838,,2.03,,28.58,,20.61,89.63,,,,54.74,,136.07,93.77,,395.82,8107.0,600.0,,,,,,1.1,2.74,1.89,7.96,,,,,,,,,,,40637560.0,7344663.0,18711305.0,66693528.0,60118860.0,3863794.0,5000000.0,,2289126.0,,,,23786.0,,4974.0,,74.0,,,,4.8,,,82.8,18622685.0,16208150.0,44983603.0,30521386.0,2815511.0,10106857.0,1120279.0,13016.0,0.0,,,,,19906066.0,10061351.0,45533503.0,27668554.0,51.7,12596081.0,66.5,1291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,2014,NW,,Geburtshaus Stans,Rosenweg 3,6370 Stans,K232,,,,,,,B,,BGs,1.0,,R1,,,,,649.0,,,166.0,,,77.0,,0.0,1.0,0.385,0.377,,0.0,,82.53,,0.0,100.0,,,,0.0,,2.99,0.0,,5.42,,,,,,,,0.0,1.8,0.0,3.27,,,,,,,,,,,436776.0,61826.0,117659.0,629706.0,577543.0,49194.0,0.0,,5685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.0,,166.0,3.0,,3.9,36.5,13815.0,13815.0,596787.0,596787.0,46515.0,0.0,0.0,0.0,0.0,,,,,72591.0,0.0,554100.0,551580.0,50.7,0.0,,0.0,,,
1969,2014,OW,,Kantonsspital Obwalden,Brünigstrasse 181,6060 Sarnen,K122,,,,,,,"A, P",NF,"MSt, Arzt, BGs",1.0,CT,R4,,,,,22359.0,,,3316.0,,,260.0,,3.0,2.0,0.825,0.787,,1.25,,14.63,,13.14,91.75,,,,46.49,,139.63,56.29,,358.35,3766.0,378.0,,,,,,1.4,4.21,1.7,10.81,,,,,,,,,,,35829480.0,7004992.0,13992390.0,56922533.0,43637333.0,3005756.0,9948564.0,,80634.0,,,,14382.0,,3075.0,,53.33972603,,,,4.7,,,69.4,16805052.0,14552763.0,27007462.0,20673933.0,2240977.0,3979107.0,423496.0,0.0,0.0,,,,,21756315.0,8679461.0,25511164.0,18135824.0,51.6,4687466.0,66.9,0.0,,,7977.0,,241.0,25.0,,33.1,86.9,3089648.0,2718616.0,5100847.0,4593637.0,609393.0,0.0,0.0,0.0,0.0,,,,,1730178.0,1477890.0,4853152.0,4353759.0,47.5,492022.0,47.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,2014,SG,,Kantonsspital St. Gallen,Rorschacher Strasse 95,9007 St. Gallen,K112,,,,,,,A,"NF, IPS","MSt, Arzt, BGs",3.0,"MRI, CT, PET, CC, LB, Lito",R4,,,,,224944.0,,,34294.0,,,1014.0,,28.0,5.0,1.215,1.208,,2.34,,18.73,,22.25,93.4,,,,768.82,,1835.83,499.77,,4462.6,0.0,0.0,,,,,,2.24,5.35,1.46,13.01,,,,,,,,,,,505909657.0,56453004.0,218337954.0,780700615.0,710094868.0,62996743.0,14409125.0,,6800122.0,,,,224944.0,,34294.0,,822.0,,,,6.6,,,86.6,200854536.0,200854536.0,501141108.0,318385913.0,22175207.0,151436388.0,8142639.0,0.0,19962161.0,,,,,193645152.0,183832432.0,511480875.0,290966748.0,46.0,92304980.0,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,2014,SG,,Spitalregion Rheintal Werdenberg Sarganserland,Alte Landstrasse 106,9445 Rebstein,K112,,,,,,,A,NF,"MSt, Arzt, BGs",4.0,"MRI, CT",R4,,,,,77584.0,,,15724.0,,,997.0,,9.0,5.0,0.773,0.728,,14.36,,4.22,,19.58,91.83,,,,177.91,,478.34,156.54,,1120.46,20400.0,0.0,,,,,,1.13,3.04,1.0,7.13,,,,,,,,,,,125652790.0,9357547.0,49215114.0,184225451.0,169486247.0,13962792.0,1227640.0,,964440.0,,,,77584.0,,15724.0,,292.2191781,,,,4.9,,,68.0,37635772.0,33564350.0,138870607.0,96498593.0,5734448.0,35026272.0,1840762.0,0.0,1838608.0,,,,,34566489.0,29574144.0,140058893.0,86730507.0,47.1,43103523.0,69.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,2014,SG,,Spitalregion Fürstenland Toggenburg,Fürstenlandstrasse 32,9500 Wil SG,K121,,,,,,,"A, P",NF,"MSt, Arzt, BGs",2.0,"MRI, CT",R4,,,,,46197.0,,,8609.0,,,695.0,,5.0,4.0,0.748,0.692,,0.66,,15.0,,11.94,93.34,,,,95.65,,279.61,100.33,,627.29,4810.0,1752.0,,,,,,1.11,3.25,1.17,7.29,,,,,,,,,,,69154813.0,4627640.0,28114337.0,102022150.0,89371304.0,9828701.0,1572053.0,,-878053.0,,,,42940.0,,8451.0,,145.0,,,,5.1,,,89.9,23807218.0,20459097.0,69037276.0,53124483.0,3046868.0,12383704.0,665629.0,0.0,1413453.0,,,,,20557172.0,17083632.0,69209757.0,48099861.0,47.1,15155394.0,70.2,0.0,,,3257.0,,158.0,11.17808219,,20.6,90.2,45130.0,0.0,2354416.0,2354416.0,215677.0,0.0,0.0,0.0,0.0,,,,,33768.0,33768.0,2050089.0,2050089.0,47.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,2014,SG,,Spital Linth,Gasterstrasse 25,8730 Uznach,K121,,,,,,,A,NF,"MSt, Arzt, BGs",1.0,"MRI, CT, Lito",R4,,,,,33229.0,,,6273.0,,,399.0,,4.0,1.0,0.713,0.681,,0.39,,8.58,,14.45,92.79,,,,67.13,,151.06,42.04,,369.44,2205.0,0.0,,,,,,1.07,2.41,0.67,5.89,,,,,,,,,,,44160232.0,3981483.0,19494611.0,67854582.0,67117996.0,1982995.0,360870.0,,1894256.0,,,,33229.0,,6273.0,,104.0136986,,,,5.3,,,82.9,18876268.0,18876268.0,47783537.0,35428572.0,2742546.0,10310729.0,615950.0,0.0,546773.0,,,,,17698980.0,17698980.0,49561729.0,35055588.0,46.2,11860633.0,69.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,2014,SG,,Hirslanden Klinik Stephanshorn,Brauerstrasse 95,9016 St. Gallen,K122,,,,,,,A,"NF, IPS","Arzt, BGs",1.0,"MRI, CT",R1,,,,,28745.0,,,6551.0,,,756.0,,5.0,4.0,0.96,0.94,,1.55,,25.38,,28.93,93.58,,,,14.87,,150.41,52.56,,313.89,0.0,0.0,,,,,,0.23,2.3,0.8,4.79,,,,,,,,,,,35960498.0,3995205.0,39459047.0,79414750.0,86499030.0,3192110.0,14000.0,,10290390.0,,,,28745.0,,6551.0,,75.75342466,,,,4.4,,,91.5,12727374.0,11288893.0,63492041.0,35238239.0,1415846.0,19321603.0,700881.0,0.0,0.0,,,,,8379407.0,7531009.0,77183473.0,36857398.0,47.8,14808936.0,51.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,2014,SG,,Kantonale Psychiatrische Dienste Sektor Nord,Zürcherstrasse 30,9500 Wil SG,K211,,,,,,,P,,BGs,4.0,,R4,,,,,80197.0,,,2067.0,,,0.0,,0.0,0.0,,,,0.66,,3.9,,0.0,99.47,,,,58.71,,264.9,57.84,,584.04,0.0,0.0,,,,,,2.84,12.82,2.8,28.26,,,,,,,,,,,62876547.0,7359025.0,12320673.0,82556245.0,70819103.0,4144150.0,7599368.0,,6376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80197.0,,2067.0,223.0,,38.8,99.1,16988743.0,16715680.0,52253480.0,52104579.0,5375893.0,0.0,0.0,0.0,598390.0,,,,,18431347.0,11207827.0,51105686.0,50851143.0,46.4,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,2014,SG,,Psychiatrie-Dienste Süd,,7312 Pfäfers,K211,,,,,,,P,,"Arzt, BGs",4.0,,R4,,,,,50742.0,,,1262.0,,,0.0,,0.0,0.0,,,,8.39,,8.93,,0.0,99.15,,,,49.64,,146.81,44.63,,376.09,,,,,,,,3.93,11.63,3.54,29.8,,,,,,,,,,,39496377.0,6706718.0,10111613.0,56411604.0,42431042.0,6054533.0,7932542.0,,6513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50742.0,,1262.0,150.0,,40.2,96.4,18043141.0,17476180.0,32229374.0,31747689.0,3180922.0,0.0,0.0,0.0,451780.0,,,,,17820041.0,9917592.0,33748279.0,33165534.0,49.4,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,2014,SG,,Klinik Sonnenhof Kinder_ & Jugendpsychiatrisches Zentrum,Sonnenhofstrasse 15,9608 Ganterschwil,K212,,,,,,,P,,BGs,1.0,,R2,,,,,11234.0,,,176.0,,,0.0,,0.0,0.0,,,,0.0,,29.52,,0.0,91.43,,,,4.28,,50.14,8.34,,101.45,,,,,,,,2.43,28.49,4.74,57.64,,,,,,,,,,,10786624.0,897445.0,1125994.0,12810063.0,11697660.0,109299.0,1080580.0,,162612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11234.0,,176.0,36.0,,63.8,94.0,40782.0,37182.0,11371194.0,10051224.0,972163.0,0.0,0.0,0.0,0.0,,,,,43404.0,38283.0,11126322.0,9845234.0,47.1,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,2014,SG,,Kinderschutzzentrum St. Gallen Romerhuus,Claudiusstrasse 6,9006 St. Gallen,K212,,,,,,,P,,"Arzt, BGs",1.0,,R2,,,,,2749.0,,,26.0,,,0.0,,0.0,0.0,,,,0.0,,21.21,,0.0,93.94,,,,1.04,,6.26,3.7,,17.7,,,,,,,,4.0,24.08,14.23,68.08,,,,,,,,,,,2342425.0,127728.0,446192.0,2916604.0,2648920.0,418.0,568075.0,,300808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2749.0,,26.0,8.0,,105.7,98.0,0.0,0.0,3001898.0,2879221.0,146756.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,3186653.0,2512590.0,47.3,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,2014,SG,,Kliniken Valens,,7317 Valens,K221,,,,,,,R,,"MSt, Arzt, BGs",4.0,,R2,,,,,63550.0,,,2639.0,,,0.0,,0.0,0.0,,,,6.14,,50.0,,23.7,93.53,,,,31.3,,193.56,87.97,,502.58,,,,,,,,1.19,7.33,3.33,19.04,,,,,,,,,,,43660158.0,3583368.0,12216943.0,59490800.0,54744911.0,5302573.0,262140.0,,818823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63550.0,,2639.0,186.3315068,,24.1,96.4,6814590.0,3990748.0,49436925.0,32906755.0,2925012.0,14234720.0,1279047.0,576297.0,262140.0,,,,,5707030.0,2406638.0,48372531.0,29941386.0,49.0,8832314.0,50.7,390284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,2014,SG,,Rosenklinik am See AG,Zürcherstrasse 111,8640 Rapperswil-Jona,K231,,,,,,,A,,,1.0,,R1,,,,,1259.0,,,550.0,,,0.0,,1.0,0.0,0.914,0.842,,0.0,,22.55,,23.64,75.45,,,,4.34,,10.93,2.82,,21.2,1169.0,1092.0,,,,,,0.79,1.99,0.51,3.85,,,,,,,,,,,2659908.0,567832.0,2546508.0,5841626.0,6146685.0,120452.0,0.0,,425511.0,,,,1259.0,,550.0,,6.487671233,,,,2.3,,,53.1,1404444.0,1059059.0,4492565.0,2589338.0,292012.0,965344.0,101916.0,0.0,0.0,,,,,1066253.0,791416.0,4716517.0,2400826.0,49.0,1241483.0,62.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,2014,SG,,Thurklinik AG,Bahnhofstrasse 123a,9244 Niederuzwil,K232,,,,,,,A,,,1.0,,R1,,,,,2161.0,,,935.0,,,42.0,,2.0,2.0,0.718,0.647,,8.56,,52.98,,6.2,81.28,,,,0.0,,10.11,2.36,,20.95,3932.0,8.0,,,,,,0.0,1.08,0.25,2.24,,,,,,,,,,,2132063.0,432231.0,2909033.0,5521584.0,5876069.0,46003.0,0.0,,440111.0,,,,2161.0,,935.0,,11.0,,,,2.3,,,86.4,631019.0,629341.0,4513135.0,3649446.0,274728.0,721062.0,69534.0,0.0,0.0,,,,,534000.0,525379.0,5275140.0,4068429.0,47.7,1091735.0,47.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,2014,SG,,Ostschweizer Kinderspital,Claudiusstrasse 6,9006 St. Gallen,K233,,,,,,,A,"NF, IPS","MSt, Arzt, BGs",2.0,CT,R2,,,,,21606.0,,,4006.0,,,46.0,,3.0,0.0,1.028,1.031,,2.84,,29.74,,6.26,80.2,,,,82.27,,258.6,49.44,,525.91,1791.0,0.0,,,,,,2.05,6.46,1.23,13.13,,,,,,,,,,,56314895.0,3035415.0,13168479.0,74615215.0,67310513.0,2481539.0,6324819.0,,2783.0,,,,21606.0,,4006.0,,74.0,,,,5.4,,,78.4,23492888.0,15717139.0,49132689.0,26206218.0,1668503.0,2683213.0,107532.0,0.0,887515.0,,,,,23325761.0,12180458.0,50421375.0,26192332.0,49.3,2201148.0,64.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,2014,SG,,Geriatrische Klinik St. Gallen,Rorschacher Strasse 94,9000 St. Gallen,K234,,,,,,,"A, R",,"MSt, Arzt, BGs",1.0,,R1,,,,,29354.0,,,1539.0,,,0.0,,0.0,0.0,,,,0.31,,9.81,,32.45,98.76,,,,17.95,,114.89,28.31,,249.15,,,,,,,,1.17,7.47,1.84,16.19,,,,,,,,,,,18482541.0,1711157.0,5095069.0,26044269.0,24727496.0,1404158.0,584227.0,,671612.0,,,,0.0,,0.0,,88.0,,,,,,,95.9,945759.0,945759.0,22621148.0,14831934.0,1079332.0,7540445.0,592424.0,0.0,154791.0,,,,,795376.0,553756.0,23894744.0,14647046.0,47.0,7600081.0,54.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29354.0,,1539.0,0.0,,19.1,,572220.0,572220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1178317.0,594090.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,2014,SG,,Klinik St. Georg Goldach AG,Klosterstrasse 19,9403 Goldach,K235,,,,,,,A,,,1.0,MRI,R1,,,,,49.0,,,20.0,,,0.0,,2.0,0.0,,,,0.0,,15.0,,20.0,95.0,,,,1.28,,13.08,3.49,,27.36,0.0,0.0,,,,,,6.4,65.4,17.45,136.8,,,,,,,,,,,3208680.0,948389.0,1986683.0,6143752.0,144321.0,8237.0,5990318.0,,-5990318.0,,,,49.0,,20.0,,10.81643836,,,,2.4,,,1.7,1665406.0,1637464.0,4289595.0,3176807.0,301325.0,920309.0,87625.0,0.0,0.0,,,,,28690.0,27590.0,129737.0,87588.0,46.7,36197.0,62.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,2014,SH,,Spitäler Schaffhausen,Geissbergstrasse 81,8208 Schaffhausen,K121,,,,,,,"A, P, R","NF, IPS","MSt, Arzt, BGs",4.0,"MRI, CT, CC, Lito",R4,,,,,84112.0,,,10067.0,,,795.0,,5.0,2.0,0.935,0.914,,3.56,,15.96,,18.45,96.08,,,,133.25,,409.97,143.86,,922.35,,,,,,,,1.32,4.07,1.43,9.16,,,,,,,,,,,129879569.0,18773380.0,40879235.0,189598914.0,159759402.0,13998486.0,20869847.0,,5028822.0,,,,51087.0,,8833.0,,165.5753425,,,,5.8,,,93.0,31585176.0,28595028.0,86649092.0,63066359.0,5987283.0,14587208.0,1384853.0,0.0,0.0,,,,,34366262.0,31482115.0,108309174.0,57619131.0,47.0,13321702.0,47.0,0.0,,,21333.0,,655.0,61.87671233,,32.6,96.3,4480961.0,4246016.0,12972028.0,11889331.0,1040372.0,724979.0,64047.0,0.0,0.0,,,,,3317634.0,3039039.0,14436512.0,10923791.0,47.0,672449.0,47.0,0.0,,,11692.0,,579.0,33.0,,20.2,101.4,3120.0,2957.0,8930656.0,5829448.0,743848.0,2355446.0,300668.0,0.0,0.0,,,,,177379.0,174942.0,8441746.0,4889419.0,47.0,1976330.0,47.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
